age,taille,sexe,niveau_activite,poids
39,159,Femme,Actif,56.2
35,177,Femme,Actif,57.0
57,163,Homme,Actif,47.9
30,193,Femme,Actif,57.2
37,155,Femme,Actif,58.7
65,169,Femme,Modéré,69.9
35,173,Femme,Modéré,73.4
42,140,Homme,Sédentaire,44.9
30,163,Homme,Actif,41.4
44,163,Homme,Modéré,50.3
61,148,Femme,Actif,49.3
43,161,Femme,Actif,58.1
50,151,Homme,Modéré,48.6
60,156,Femme,Actif,56.2
56,164,Femme,Modéré,59.3
27,167,Homme,Modéré,62.4
67,154,Homme,Sédentaire,47.6
20,169,Femme,Sédentaire,71.2
66,190,Femme,Sédentaire,74.8
32,166,Femme,Sédentaire,49.6
57,161,Homme,Actif,51.0
31,149,Homme,Actif,46.5
26,197,Homme,Sédentaire,97.0
14,170,Homme,Modéré,63.2
53,166,Femme,Modéré,59.1
20,151,Homme,Modéré,41.6
39,185,Homme,Modéré,83.4
24,170,Femme,Actif,57.9
36,171,Femme,Modéré,63.5
44,171,Femme,Modéré,77.3
42,180,Homme,Sédentaire,76.2
29,198,Femme,Modéré,67.1
25,184,Femme,Actif,56.5
43,174,Homme,Modéré,66.0
11,192,Homme,Modéré,67.7
44,185,Femme,Actif,82.0
49,160,Homme,Sédentaire,56.6
65,149,Femme,Actif,49.9
37,155,Femme,Sédentaire,47.8
56,146,Homme,Modéré,58.0
48,143,Femme,Sédentaire,62.4
15,166,Homme,Sédentaire,58.3
18,191,Homme,Sédentaire,84.1
29,194,Homme,Modéré,83.9
69,164,Femme,Sédentaire,57.1
10,170,Homme,Sédentaire,56.4
17,150,Homme,Modéré,42.2
64,187,Femme,Actif,65.0
32,159,Femme,Actif,58.7
12,175,Femme,Actif,62.6
13,193,Femme,Modéré,55.9
67,193,Homme,Modéré,86.9
34,194,Homme,Actif,82.4
56,156,Homme,Sédentaire,63.4
47,184,Femme,Actif,78.3
24,150,Femme,Modéré,39.5
30,169,Homme,Sédentaire,43.7
44,174,Femme,Sédentaire,60.1
66,180,Femme,Modéré,65.2
62,177,Homme,Sédentaire,77.8
62,161,Homme,Actif,57.0
55,192,Femme,Modéré,93.6
61,182,Femme,Modéré,59.7
23,187,Femme,Modéré,87.1
45,190,Homme,Modéré,87.2
21,166,Homme,Sédentaire,43.9
26,176,Homme,Modéré,80.4
48,185,Homme,Modéré,76.3
18,188,Homme,Sédentaire,81.9
44,174,Femme,Modéré,58.8
69,143,Femme,Sédentaire,52.8
22,155,Femme,Sédentaire,44.3
24,155,Homme,Modéré,58.9
27,160,Homme,Actif,62.6
60,165,Homme,Modéré,51.9
42,196,Femme,Actif,107.4
15,175,Homme,Sédentaire,69.5
68,158,Homme,Actif,59.8
36,197,Femme,Modéré,67.6
32,156,Homme,Modéré,69.0
68,184,Femme,Actif,62.0
36,165,Homme,Modéré,68.3
43,161,Homme,Actif,49.3
65,194,Femme,Sédentaire,75.8
55,197,Femme,Actif,94.6
47,195,Femme,Actif,95.4
23,167,Femme,Actif,50.7
45,140,Femme,Actif,49.5
62,183,Femme,Sédentaire,84.2
17,175,Homme,Sédentaire,58.8
44,182,Homme,Sédentaire,88.8
28,176,Femme,Actif,54.6
39,141,Homme,Sédentaire,40.0
23,156,Femme,Modéré,57.0
68,179,Homme,Sédentaire,62.3
29,177,Femme,Actif,71.4
58,160,Homme,Modéré,58.2
34,148,Homme,Actif,47.0
49,152,Homme,Modéré,56.6
33,150,Homme,Actif,48.0
23,155,Homme,Actif,54.5
35,155,Femme,Modéré,61.1
47,198,Femme,Sédentaire,95.5
32,141,Femme,Modéré,48.4
31,181,Homme,Modéré,60.8
57,183,Femme,Modéré,78.9
66,147,Homme,Modéré,41.8
28,182,Homme,Modéré,60.1
55,181,Homme,Actif,71.4
60,152,Femme,Actif,44.6
12,196,Homme,Sédentaire,93.6
51,156,Femme,Sédentaire,59.5
28,178,Femme,Modéré,51.6
18,163,Homme,Sédentaire,51.8
37,142,Homme,Sédentaire,35.5
29,169,Femme,Modéré,58.9
54,191,Femme,Actif,85.2
16,152,Femme,Actif,49.1
23,158,Femme,Sédentaire,50.5
18,146,Femme,Actif,55.2
68,148,Femme,Actif,33.0
69,158,Homme,Sédentaire,64.2
64,184,Femme,Modéré,69.0
66,193,Femme,Sédentaire,81.1
69,179,Femme,Sédentaire,65.4
28,161,Femme,Sédentaire,69.0
56,157,Homme,Modéré,45.1
61,162,Homme,Modéré,57.8
23,141,Femme,Modéré,46.9
65,189,Femme,Modéré,61.3
47,189,Femme,Sédentaire,68.7
62,150,Homme,Actif,48.5
45,170,Homme,Sédentaire,55.9
49,172,Homme,Modéré,57.8
26,153,Homme,Actif,49.0
39,155,Homme,Sédentaire,57.5
18,150,Homme,Actif,47.2
42,172,Femme,Modéré,74.7
65,146,Homme,Actif,40.5
61,170,Homme,Actif,52.7
34,187,Femme,Modéré,97.1
23,185,Homme,Actif,68.5
20,186,Femme,Sédentaire,62.5
62,153,Homme,Actif,39.3
44,167,Femme,Sédentaire,70.4
50,192,Femme,Actif,77.3
68,182,Femme,Actif,70.4
23,155,Femme,Modéré,51.7
39,158,Femme,Modéré,62.5
50,156,Homme,Sédentaire,52.2
13,198,Homme,Modéré,113.8
68,165,Femme,Modéré,61.0
13,145,Femme,Modéré,53.0
37,182,Femme,Modéré,80.9
17,188,Homme,Modéré,77.4
11,148,Femme,Sédentaire,44.3
50,189,Femme,Sédentaire,82.1
55,156,Femme,Modéré,57.3
31,170,Femme,Modéré,58.6
50,151,Homme,Sédentaire,51.3
65,162,Femme,Actif,67.5
64,193,Femme,Sédentaire,105.1
25,193,Homme,Actif,91.5
38,144,Femme,Modéré,57.2
58,182,Femme,Modéré,66.6
57,175,Homme,Sédentaire,73.8
39,198,Homme,Modéré,102.0
21,175,Homme,Actif,59.1
44,142,Femme,Actif,41.4
20,197,Femme,Sédentaire,105.6
55,163,Homme,Actif,50.7
59,194,Homme,Sédentaire,67.7
30,196,Homme,Sédentaire,102.1
30,156,Femme,Actif,62.3
14,178,Femme,Actif,73.8
57,165,Homme,Actif,59.5
29,143,Femme,Actif,42.3
46,194,Homme,Actif,86.0
12,184,Femme,Actif,90.5
53,151,Femme,Actif,51.8
42,140,Femme,Modéré,55.9
62,160,Femme,Sédentaire,49.4
18,158,Homme,Sédentaire,54.8
18,160,Femme,Actif,53.5
13,191,Femme,Sédentaire,68.4
44,157,Homme,Actif,53.1
26,182,Femme,Modéré,77.0
43,191,Homme,Sédentaire,86.0
33,142,Homme,Sédentaire,57.5
41,188,Femme,Modéré,82.7
10,183,Femme,Modéré,85.2
17,171,Homme,Modéré,64.9
54,149,Homme,Sédentaire,60.0
32,179,Homme,Sédentaire,93.5
56,154,Femme,Modéré,56.0
49,144,Homme,Modéré,39.4
21,143,Homme,Modéré,41.6
63,197,Homme,Modéré,88.7
21,167,Femme,Modéré,65.2
55,192,Homme,Actif,88.8
56,191,Femme,Modéré,85.3
24,190,Femme,Actif,79.5
50,192,Homme,Sédentaire,74.1
28,143,Femme,Sédentaire,47.4
35,154,Homme,Actif,65.4
61,156,Femme,Modéré,61.0
38,183,Femme,Sédentaire,79.0
31,142,Homme,Modéré,50.6
49,149,Homme,Modéré,46.4
30,186,Homme,Actif,70.8
60,181,Femme,Sédentaire,64.7
47,195,Femme,Sédentaire,82.2
29,162,Homme,Actif,54.4
66,157,Homme,Modéré,63.2
38,140,Femme,Modéré,40.3
60,174,Femme,Sédentaire,59.3
13,192,Femme,Actif,102.6
64,197,Homme,Actif,80.1
16,170,Femme,Modéré,64.9
37,198,Homme,Modéré,91.6
37,183,Femme,Actif,62.3
13,140,Femme,Sédentaire,50.4
31,142,Homme,Modéré,48.2
21,142,Homme,Actif,53.8
54,176,Homme,Actif,61.8
12,158,Femme,Actif,55.7
31,168,Femme,Sédentaire,62.4
53,164,Femme,Modéré,61.3
11,172,Homme,Modéré,52.2
33,175,Femme,Modéré,68.4
43,168,Homme,Sédentaire,50.0
36,197,Homme,Modéré,89.6
64,165,Homme,Modéré,42.5
50,143,Femme,Modéré,33.6
10,188,Femme,Modéré,86.4
17,153,Homme,Sédentaire,47.7
32,189,Femme,Actif,68.0
47,166,Homme,Actif,71.1
15,172,Homme,Modéré,68.0
31,161,Femme,Modéré,63.8
34,187,Homme,Modéré,75.2
27,142,Homme,Sédentaire,60.6
26,162,Femme,Modéré,53.0
21,160,Homme,Sédentaire,69.7
15,180,Homme,Modéré,70.7
35,162,Homme,Modéré,44.7
36,143,Homme,Actif,47.9
17,160,Homme,Modéré,58.7
28,176,Homme,Sédentaire,58.4
69,182,Homme,Actif,63.7
51,170,Femme,Sédentaire,63.4
10,160,Femme,Actif,59.0
66,165,Homme,Sédentaire,40.8
38,180,Homme,Actif,81.5
54,197,Femme,Sédentaire,79.6
58,174,Femme,Sédentaire,54.5
44,177,Femme,Modéré,77.8
49,163,Femme,Actif,58.3
23,150,Femme,Actif,57.7
44,180,Homme,Modéré,75.5
57,168,Femme,Sédentaire,62.1
54,186,Femme,Sédentaire,74.5
29,194,Femme,Actif,88.2
65,199,Homme,Sédentaire,82.2
58,142,Homme,Actif,39.2
22,140,Homme,Actif,46.7
47,191,Homme,Sédentaire,78.7
58,193,Homme,Sédentaire,82.3
55,158,Homme,Sédentaire,63.1
58,185,Femme,Modéré,74.1
17,188,Homme,Actif,77.9
52,161,Homme,Sédentaire,52.4
29,153,Femme,Modéré,54.5
69,188,Homme,Sédentaire,81.5
42,196,Femme,Actif,94.9
35,198,Femme,Modéré,79.4
48,153,Homme,Actif,48.3
30,183,Femme,Sédentaire,81.6
62,155,Femme,Sédentaire,54.7
58,172,Femme,Sédentaire,57.0
51,152,Femme,Modéré,59.9
52,177,Homme,Modéré,53.0
63,188,Femme,Modéré,86.1
50,151,Homme,Modéré,41.5
18,194,Femme,Sédentaire,104.1
33,190,Femme,Sédentaire,62.7
46,177,Femme,Sédentaire,79.8
58,178,Homme,Modéré,68.9
50,172,Homme,Modéré,61.8
26,172,Homme,Sédentaire,66.7
33,168,Femme,Sédentaire,67.4
30,144,Femme,Modéré,40.0
60,145,Femme,Actif,41.1
68,170,Femme,Sédentaire,69.2
48,155,Homme,Sédentaire,40.5
64,170,Femme,Sédentaire,58.5
50,164,Homme,Modéré,83.7
48,187,Femme,Sédentaire,66.8
22,185,Homme,Sédentaire,87.1
20,172,Homme,Sédentaire,59.9
55,152,Femme,Sédentaire,54.4
28,191,Femme,Sédentaire,87.4
20,149,Homme,Actif,56.4
22,163,Femme,Actif,56.9
55,149,Femme,Sédentaire,62.1
54,180,Homme,Sédentaire,65.6
10,170,Homme,Sédentaire,65.6
49,152,Homme,Sédentaire,52.5
53,142,Homme,Modéré,37.6
28,198,Femme,Modéré,82.9
21,189,Homme,Modéré,80.3
17,191,Homme,Actif,75.5
17,173,Homme,Sédentaire,87.8
62,188,Femme,Modéré,68.9
54,167,Homme,Sédentaire,71.2
21,158,Femme,Sédentaire,61.3
57,162,Homme,Actif,57.6
42,184,Homme,Actif,65.7
54,171,Femme,Modéré,57.6
35,152,Homme,Modéré,47.2
48,172,Homme,Actif,49.2
37,173,Femme,Actif,56.8
67,172,Homme,Sédentaire,51.9
14,195,Homme,Sédentaire,99.0
17,144,Homme,Modéré,49.5
34,195,Homme,Modéré,92.6
36,142,Femme,Actif,47.9
55,199,Homme,Modéré,89.1
32,146,Femme,Sédentaire,56.2
39,163,Homme,Actif,53.6
54,161,Femme,Sédentaire,57.9
56,184,Homme,Actif,82.1
32,162,Femme,Actif,47.3
58,169,Homme,Sédentaire,89.4
56,199,Femme,Modéré,87.5
29,157,Femme,Modéré,55.3
27,171,Homme,Modéré,75.4
27,195,Femme,Modéré,94.1
11,192,Homme,Sédentaire,81.5
13,146,Homme,Actif,47.7
39,172,Homme,Sédentaire,51.7
42,144,Homme,Modéré,42.2
45,188,Homme,Modéré,83.2
27,167,Femme,Sédentaire,65.1
46,147,Homme,Actif,55.5
28,154,Homme,Sédentaire,51.3
56,191,Homme,Sédentaire,65.1
37,143,Homme,Sédentaire,51.5
49,173,Homme,Actif,78.7
29,144,Homme,Sédentaire,51.2
58,172,Femme,Sédentaire,63.6
42,196,Femme,Modéré,96.6
21,144,Homme,Sédentaire,66.9
67,177,Femme,Modéré,70.0
60,173,Homme,Modéré,54.1
24,197,Homme,Modéré,78.6
50,165,Homme,Actif,65.0
48,140,Homme,Modéré,33.7
11,143,Homme,Sédentaire,46.0
38,178,Femme,Sédentaire,73.3
50,193,Femme,Modéré,99.1
19,165,Femme,Modéré,70.6
11,172,Femme,Sédentaire,72.8
60,172,Homme,Modéré,45.9
20,147,Femme,Actif,53.5
22,159,Homme,Modéré,61.0
19,155,Femme,Actif,54.7
23,160,Femme,Actif,43.0
27,184,Femme,Actif,66.6
60,194,Femme,Modéré,69.6
63,195,Homme,Actif,60.7
18,165,Femme,Actif,59.9
66,162,Femme,Modéré,51.5
48,157,Homme,Actif,73.6
37,170,Homme,Modéré,62.1
12,191,Femme,Sédentaire,94.4
29,181,Homme,Actif,56.7
15,151,Homme,Modéré,46.5
36,140,Homme,Sédentaire,43.7
62,181,Femme,Actif,63.1
11,148,Homme,Actif,45.4
38,142,Femme,Modéré,43.0
47,199,Femme,Sédentaire,84.3
12,190,Femme,Modéré,99.5
25,165,Femme,Actif,63.0
39,148,Homme,Actif,51.3
49,181,Femme,Actif,77.4
11,190,Homme,Actif,86.1
26,155,Femme,Sédentaire,52.3
50,163,Homme,Sédentaire,55.9
21,189,Femme,Modéré,80.4
44,153,Homme,Modéré,59.6
52,142,Femme,Modéré,51.2
10,173,Femme,Actif,63.7
64,172,Homme,Modéré,71.9
54,189,Femme,Sédentaire,76.5
24,163,Femme,Modéré,58.7
35,148,Femme,Modéré,45.1
46,152,Homme,Sédentaire,49.6
30,141,Femme,Sédentaire,51.7
58,146,Femme,Actif,47.5
40,187,Homme,Sédentaire,78.4
34,160,Homme,Sédentaire,45.2
32,158,Homme,Modéré,52.6
33,164,Homme,Sédentaire,57.2
66,186,Homme,Actif,67.5
47,161,Femme,Modéré,57.2
37,150,Femme,Actif,46.6
30,172,Femme,Sédentaire,65.8
63,171,Homme,Actif,65.4
52,160,Femme,Actif,49.0
27,178,Homme,Sédentaire,65.9
45,159,Homme,Sédentaire,56.2
44,147,Femme,Modéré,55.2
54,181,Homme,Modéré,74.6
64,176,Homme,Modéré,62.0
18,148,Femme,Sédentaire,50.8
62,164,Homme,Actif,72.9
47,164,Homme,Actif,66.6
67,172,Femme,Modéré,69.9
39,141,Homme,Modéré,48.1
69,158,Homme,Sédentaire,65.7
53,185,Femme,Actif,86.3
43,159,Femme,Modéré,59.9
41,181,Femme,Sédentaire,82.6
12,180,Femme,Modéré,60.8
12,181,Homme,Sédentaire,57.3
37,168,Homme,Actif,63.4
53,145,Femme,Sédentaire,46.7
24,156,Homme,Modéré,49.6
50,199,Homme,Modéré,96.9
32,164,Femme,Actif,44.1
49,177,Femme,Actif,63.9
20,143,Homme,Modéré,42.0
57,169,Femme,Modéré,48.8
41,159,Femme,Modéré,67.0
67,142,Femme,Actif,36.1
68,162,Homme,Modéré,53.1
66,190,Femme,Actif,89.3
63,157,Homme,Modéré,59.0
45,165,Homme,Sédentaire,50.8
69,195,Homme,Sédentaire,91.4
42,175,Femme,Modéré,70.0
33,147,Femme,Sédentaire,62.7
48,156,Femme,Actif,56.5
43,170,Femme,Sédentaire,62.4
65,176,Femme,Sédentaire,60.2
37,184,Homme,Actif,66.9
46,196,Homme,Sédentaire,75.0
16,172,Homme,Sédentaire,77.3
13,166,Femme,Modéré,60.8
46,184,Homme,Actif,80.2
65,143,Homme,Actif,54.3
10,161,Femme,Modéré,38.9
10,165,Femme,Modéré,70.3
56,171,Homme,Sédentaire,64.8
29,163,Homme,Sédentaire,61.9
28,185,Femme,Sédentaire,66.8
38,174,Femme,Modéré,59.7
19,176,Femme,Actif,72.7
69,171,Femme,Sédentaire,85.2
27,146,Homme,Modéré,53.3
37,172,Homme,Actif,76.3
44,170,Femme,Modéré,61.9
52,194,Homme,Sédentaire,76.0
56,151,Homme,Modéré,44.8
40,150,Femme,Modéré,46.2
36,163,Homme,Modéré,42.1
20,147,Homme,Modéré,42.8
58,171,Homme,Actif,59.4
58,196,Femme,Sédentaire,82.5
47,177,Femme,Actif,70.2
14,199,Homme,Modéré,91.4
17,161,Femme,Modéré,56.9
43,173,Femme,Sédentaire,60.6
57,158,Femme,Sédentaire,40.2
61,191,Homme,Actif,74.0
65,159,Homme,Actif,48.2
21,195,Femme,Sédentaire,89.0
47,153,Homme,Actif,57.9
10,172,Homme,Modéré,73.4
40,149,Homme,Modéré,53.9
13,155,Homme,Sédentaire,51.9
58,143,Homme,Actif,41.8
54,166,Femme,Modéré,54.4
59,167,Homme,Sédentaire,48.7
14,182,Homme,Actif,82.7
39,155,Homme,Modéré,51.6
65,198,Femme,Actif,71.6
33,191,Femme,Actif,71.2
68,172,Femme,Actif,57.4
12,187,Homme,Sédentaire,77.4
20,158,Femme,Modéré,62.9
54,160,Femme,Sédentaire,53.6
13,161,Femme,Modéré,39.5
35,148,Femme,Modéré,46.9
36,148,Homme,Sédentaire,47.2
55,148,Femme,Sédentaire,46.7
63,166,Femme,Modéré,55.4
52,156,Homme,Modéré,55.1
36,183,Homme,Modéré,74.3
51,196,Femme,Actif,84.2
60,184,Homme,Modéré,78.7
59,147,Femme,Sédentaire,44.8
15,155,Homme,Sédentaire,49.3
68,157,Homme,Sédentaire,64.4
24,198,Femme,Modéré,92.8
62,172,Homme,Modéré,72.4
39,140,Femme,Actif,50.3
51,151,Homme,Actif,53.8
46,145,Femme,Sédentaire,52.1
67,180,Homme,Actif,55.9
46,194,Homme,Actif,85.1
51,144,Homme,Sédentaire,44.5
69,198,Homme,Modéré,106.0
46,155,Homme,Actif,59.5
44,157,Femme,Modéré,49.6
32,188,Homme,Sédentaire,81.7
15,157,Femme,Sédentaire,55.5
13,140,Femme,Actif,45.8
27,158,Femme,Sédentaire,47.3
69,193,Homme,Sédentaire,86.0
18,147,Femme,Sédentaire,46.1
58,142,Homme,Actif,46.1
38,197,Femme,Actif,76.9
22,164,Femme,Actif,54.5
68,197,Femme,Sédentaire,99.0
56,144,Femme,Modéré,39.1
61,194,Femme,Sédentaire,71.8
26,179,Homme,Actif,70.0
54,158,Femme,Modéré,49.1
41,157,Femme,Modéré,47.7
57,189,Homme,Actif,79.7
31,192,Homme,Modéré,64.5
13,170,Homme,Modéré,54.8
14,172,Femme,Actif,83.3
46,186,Femme,Modéré,80.9
50,157,Femme,Modéré,48.7
58,196,Femme,Actif,89.3
22,178,Femme,Modéré,75.1
43,155,Femme,Modéré,60.0
54,155,Homme,Modéré,51.9
31,186,Homme,Modéré,86.2
62,177,Femme,Actif,49.8
68,180,Femme,Sédentaire,61.0
32,146,Femme,Sédentaire,47.9
60,153,Femme,Modéré,53.8
12,182,Femme,Actif,63.8
51,192,Homme,Actif,84.0
43,187,Homme,Modéré,70.4
41,164,Femme,Sédentaire,56.9
54,171,Homme,Modéré,73.3
60,177,Femme,Actif,77.5
67,161,Femme,Actif,49.3
58,198,Femme,Sédentaire,73.8
30,155,Homme,Actif,49.9
55,191,Homme,Actif,80.0
53,168,Femme,Actif,56.5
30,155,Homme,Sédentaire,60.4
53,151,Homme,Actif,52.5
20,156,Femme,Modéré,56.5
48,176,Homme,Sédentaire,56.4
13,166,Homme,Modéré,70.3
60,164,Femme,Modéré,40.3
10,152,Femme,Sédentaire,56.6
37,147,Homme,Modéré,53.6
33,195,Femme,Sédentaire,78.7
44,144,Homme,Modéré,53.5
22,151,Femme,Sédentaire,49.7
56,180,Femme,Actif,71.9
43,142,Femme,Actif,46.4
20,174,Femme,Modéré,95.6
45,172,Homme,Actif,77.0
60,196,Femme,Sédentaire,92.6
26,161,Femme,Modéré,49.9
44,189,Femme,Actif,80.1
69,195,Homme,Actif,74.4
27,183,Homme,Modéré,81.9
49,148,Femme,Actif,49.1
31,180,Femme,Actif,60.3
66,157,Femme,Modéré,54.8
33,189,Femme,Actif,69.5
67,168,Femme,Actif,63.4
28,178,Femme,Actif,61.5
46,166,Homme,Actif,60.9
48,175,Femme,Modéré,74.3
30,184,Femme,Sédentaire,73.9
17,156,Femme,Sédentaire,50.7
37,195,Femme,Actif,86.0
14,173,Femme,Actif,72.1
26,185,Femme,Sédentaire,63.9
46,142,Homme,Actif,45.9
45,144,Homme,Sédentaire,53.8
63,153,Homme,Modéré,55.5
28,142,Homme,Modéré,44.7
36,162,Homme,Modéré,62.8
62,178,Homme,Modéré,74.0
43,169,Femme,Modéré,69.3
20,189,Femme,Modéré,56.9
63,184,Femme,Sédentaire,58.7
54,162,Femme,Actif,65.6
56,166,Femme,Sédentaire,48.2
21,193,Femme,Modéré,86.4
63,149,Homme,Actif,46.5
30,164,Femme,Actif,51.1
63,152,Homme,Modéré,53.3
20,155,Homme,Modéré,54.3
48,180,Femme,Modéré,91.8
37,173,Femme,Modéré,60.2
14,194,Femme,Modéré,99.1
26,176,Femme,Modéré,71.4
65,161,Femme,Actif,51.9
29,156,Femme,Modéré,59.4
50,162,Femme,Modéré,62.2
55,193,Homme,Actif,82.3
67,175,Femme,Sédentaire,69.8
21,188,Femme,Modéré,71.4
15,148,Homme,Actif,42.8
26,191,Femme,Actif,88.6
60,141,Femme,Sédentaire,42.4
28,171,Homme,Modéré,63.6
35,195,Femme,Modéré,86.8
57,189,Femme,Modéré,81.4
53,192,Femme,Actif,65.3
53,198,Femme,Modéré,101.4
61,161,Femme,Modéré,58.0
41,182,Femme,Modéré,70.9
15,152,Homme,Modéré,53.8
64,147,Femme,Sédentaire,49.1
67,198,Femme,Sédentaire,95.3
45,140,Homme,Sédentaire,46.3
47,156,Homme,Modéré,58.8
20,151,Femme,Modéré,59.4
42,143,Homme,Actif,50.4
33,192,Femme,Actif,79.3
32,152,Femme,Actif,43.0
24,170,Homme,Modéré,78.0
36,180,Femme,Sédentaire,69.0
20,198,Femme,Sédentaire,80.7
66,146,Homme,Sédentaire,35.8
60,162,Homme,Modéré,60.4
59,163,Homme,Sédentaire,59.6
26,144,Homme,Actif,36.2
60,144,Femme,Actif,48.4
62,156,Homme,Sédentaire,49.9
23,169,Homme,Actif,85.9
36,148,Homme,Sédentaire,44.4
27,145,Homme,Sédentaire,43.5
37,164,Homme,Actif,52.1
60,158,Femme,Actif,64.5
56,155,Homme,Actif,50.2
56,160,Femme,Actif,50.8
13,141,Homme,Sédentaire,48.0
16,149,Homme,Actif,39.6
54,155,Homme,Actif,57.4
44,176,Homme,Modéré,84.7
57,154,Homme,Actif,56.2
18,152,Homme,Actif,55.3
17,152,Homme,Sédentaire,56.9
61,171,Homme,Sédentaire,79.3
54,184,Femme,Modéré,86.8
26,186,Homme,Actif,80.7
26,185,Femme,Actif,84.6
58,147,Homme,Actif,41.8
42,182,Femme,Actif,80.6
41,157,Homme,Actif,46.8
17,195,Homme,Actif,79.5
28,175,Homme,Modéré,45.9
47,165,Femme,Actif,63.2
12,149,Femme,Actif,44.6
68,170,Femme,Actif,73.2
14,172,Femme,Modéré,68.5
22,168,Homme,Actif,71.6
56,144,Homme,Modéré,38.9
55,152,Homme,Sédentaire,58.0
40,140,Femme,Actif,55.5
64,162,Homme,Modéré,63.8
25,179,Femme,Sédentaire,78.1
59,142,Femme,Modéré,45.4
41,142,Femme,Modéré,41.2
31,146,Femme,Sédentaire,51.8
38,175,Femme,Actif,53.5
31,174,Homme,Actif,62.8
52,154,Femme,Modéré,39.6
12,179,Femme,Sédentaire,63.7
63,142,Homme,Actif,48.2
19,168,Femme,Modéré,66.4
51,169,Femme,Sédentaire,63.3
30,178,Homme,Modéré,71.3
25,157,Homme,Sédentaire,40.3
21,150,Homme,Actif,47.0
11,182,Femme,Actif,66.1
50,188,Homme,Modéré,70.8
33,199,Homme,Actif,94.2
44,177,Homme,Actif,60.8
65,179,Femme,Sédentaire,64.7
39,140,Homme,Actif,30.8
66,168,Femme,Sédentaire,59.6
39,149,Femme,Sédentaire,41.6
56,167,Homme,Modéré,62.0
44,196,Femme,Sédentaire,73.6
28,170,Femme,Actif,64.5
59,158,Homme,Sédentaire,53.8
17,142,Femme,Sédentaire,54.5
35,175,Homme,Modéré,71.9
58,182,Femme,Actif,54.6
49,154,Femme,Actif,43.2
16,172,Homme,Actif,65.6
39,180,Homme,Sédentaire,62.2
16,182,Femme,Actif,49.7
12,190,Femme,Actif,94.0
10,184,Homme,Sédentaire,81.8
45,165,Femme,Modéré,64.2
34,155,Femme,Modéré,48.5
46,175,Femme,Sédentaire,71.3
10,172,Femme,Modéré,58.8
24,159,Homme,Modéré,57.2
46,152,Homme,Modéré,44.4
22,172,Homme,Actif,78.5
49,144,Homme,Modéré,35.9
17,176,Homme,Actif,79.6
14,153,Homme,Modéré,51.8
69,166,Femme,Actif,56.6
18,162,Homme,Sédentaire,59.1
10,153,Femme,Sédentaire,56.6
45,179,Femme,Modéré,83.6
44,143,Femme,Actif,46.9
11,178,Homme,Sédentaire,61.2
49,191,Femme,Sédentaire,80.9
32,158,Homme,Sédentaire,68.5
18,186,Femme,Sédentaire,90.1
43,193,Femme,Modéré,92.1
55,143,Homme,Actif,49.9
23,169,Femme,Sédentaire,68.8
13,158,Femme,Modéré,63.6
39,170,Femme,Sédentaire,59.6
40,170,Femme,Sédentaire,51.8
47,148,Homme,Sédentaire,48.6
20,192,Femme,Sédentaire,72.1
44,152,Femme,Modéré,43.5
17,153,Homme,Actif,46.4
12,194,Femme,Modéré,110.9
23,199,Femme,Modéré,88.7
69,185,Femme,Modéré,79.0
22,193,Femme,Sédentaire,68.3
54,149,Homme,Actif,36.6
41,187,Femme,Sédentaire,68.3
43,170,Homme,Modéré,76.0
54,176,Femme,Sédentaire,71.3
28,162,Femme,Actif,62.4
68,166,Femme,Actif,66.7
47,145,Homme,Sédentaire,42.5
25,165,Femme,Modéré,71.2
11,141,Femme,Sédentaire,40.0
49,184,Homme,Modéré,88.8
26,152,Homme,Actif,53.9
64,190,Homme,Sédentaire,60.0
43,189,Homme,Actif,70.6
51,199,Femme,Modéré,65.9
69,158,Femme,Modéré,63.6
25,140,Femme,Sédentaire,43.0
47,179,Femme,Sédentaire,49.1
69,171,Homme,Sédentaire,67.6
11,161,Femme,Actif,52.8
11,187,Femme,Modéré,61.4
35,168,Femme,Modéré,76.3
22,141,Femme,Actif,44.4
65,179,Homme,Sédentaire,67.7
56,177,Femme,Sédentaire,65.2
40,187,Femme,Actif,61.1
69,194,Femme,Modéré,68.1
43,150,Homme,Modéré,58.2
48,156,Homme,Modéré,50.1
12,194,Femme,Modéré,83.0
17,190,Femme,Actif,57.3
32,182,Femme,Modéré,59.8
23,199,Homme,Actif,94.4
65,147,Femme,Sédentaire,50.0
64,161,Femme,Actif,70.7
36,143,Femme,Modéré,53.2
63,150,Homme,Sédentaire,47.9
38,147,Femme,Actif,50.6
48,148,Femme,Actif,46.1
62,165,Homme,Actif,76.7
48,141,Homme,Sédentaire,50.6
10,155,Femme,Actif,54.1
26,170,Homme,Modéré,65.3
50,145,Femme,Sédentaire,55.4
39,192,Homme,Sédentaire,87.5
62,160,Homme,Actif,68.3
22,165,Femme,Modéré,42.0
30,198,Femme,Sédentaire,91.7
28,158,Femme,Actif,51.1
62,167,Homme,Modéré,76.1
28,147,Femme,Actif,57.6
66,153,Femme,Actif,51.7
34,163,Femme,Sédentaire,70.7
31,187,Femme,Sédentaire,95.6
40,183,Femme,Actif,74.4
26,176,Homme,Sédentaire,91.1
64,195,Femme,Sédentaire,83.3
32,165,Femme,Modéré,58.1
41,170,Homme,Modéré,71.1
19,195,Femme,Actif,79.6
19,190,Femme,Actif,80.3
45,171,Femme,Actif,76.7
17,189,Femme,Actif,78.8
